Data_Source;Departure_city;Arrival_city;Nb_bus_taken;Nb_train_taken;Nb_car_taken;Nb_plane_taken;Duration;Price_min;Price_max
Rome2rio;Berlin;London;2;0;0;0;1345;£47 ; £97
Rome2rio;Berlin;London;0;0;1;0;630;£238 ; £286
Rome2rio;Berlin;London;0;0;1;0;703;£126 ; £183
Rome2rio;Berlin;Dublin;0;0;0;1;313;37;158
Rome2rio;Berlin;Dublin;0;0;0;1;312;35;161
Rome2rio;Berlin;Dublin;0;1;0;1;402;63;286
Rome2rio;Berlin;Dublin;1;1;0;0;1458;221;651
Rome2rio;Berlin;Dublin;2;0;0;0;1840;46;68
Rome2rio;Berlin;Dublin;2;0;0;0;2267;66;82
Rome2rio;Berlin;Dublin;0;1;0;0;2275;182;319
Rome2rio;Berlin;Lisbon;0;0;0;1;395;52;307
Rome2rio;Berlin;Lisbon;0;0;0;1;394;42;250
Rome2rio;Berlin;Lisbon;0;1;0;1;493;97;335
Rome2rio;Berlin;Lisbon;1;0;0;0;2295;109;186
Rome2rio;Berlin;Lisbon;1;1;0;0;2615;;
Rome2rio;Berlin;Lisbon;0;2;0;0;1814;356;512
Rome2rio;Berlin;Lisbon;0;0;1;0;1553;350;550
Rome2rio;Berlin;Brussels;0;0;0;1;239;40;191
Rome2rio;Berlin;Brussels;0;0;0;1;248;20;234
Rome2rio;Berlin;Brussels;0;1;0;1;362;102;273
Rome2rio;Berlin;Brussels;0;1;0;1;331;74;230
Rome2rio;Berlin;Brussels;0;1;0;1;348;96;353
Rome2rio;Berlin;Brussels;0;1;0;0;424;68;192
Rome2rio;Berlin;Brussels;1;0;0;0;635;21;45
Rome2rio;Berlin;Brussels;0;0;1;0;534;39;39
Rome2rio;Berlin;Brussels;0;0;1;0;424;90;130
Rome2rio;Berlin;Luxembourg;0;0;0;1;261;14;206
Rome2rio;Berlin;Luxembourg;1;0;0;1;329;111;398
Rome2rio;Berlin;Luxembourg;0;0;0;1;260;32;249
Rome2rio;Berlin;Luxembourg;0;1;0;1;0;90;239
Rome2rio;Berlin;Luxembourg;0;1;0;1;445;78;318
Rome2rio;Berlin;Luxembourg;0;1;0;1;472;99;273
Rome2rio;Berlin;Luxembourg;1;1;0;0;517;125;171
Rome2rio;Berlin;Luxembourg;0;1;0;0;527;59;257
Rome2rio;Berlin;Luxembourg;0;1;0;0;577;139;299
Rome2rio;Berlin;Luxembourg;1;0;0;0;655;35;45
Rome2rio;Berlin;Luxembourg;1;1;0;0;766;50;114
Rome2rio;Berlin;Luxembourg;0;0;1;0;419;85;130
Rome2rio;Berlin;Amsterdam;0;1;0;0;386;50;150
Rome2rio;Berlin;Amsterdam;0;1;0;0;412;44;193
Rome2rio;Berlin;Amsterdam;1;0;0;0;535;30;70
Rome2rio;Berlin;Amsterdam;0;0;1;0;423;30;50
Rome2rio;Berlin;Amsterdam;0;0;1;0;374;85;130
Rome2rio;Berlin;Amsterdam;0;0;0;1;249;79;246
Rome2rio;Berlin;Amsterdam;0;0;0;1;253;44;219
Rome2rio;Berlin;Amsterdam;0;1;0;1;371;74;243
Rome2rio;Berlin;Bern;0;1;0;0;506;SFr 170 ; SFr 250
Rome2rio;Berlin;Bern;1;1;0;0;744;SFr 95 ; SFr 183
Rome2rio;Berlin;Bern;1;0;0;0;1005;SFr 57 ; SFr 80
Rome2rio;Berlin;Bern;0;0;1;0;515;SFr 120 ; SFr 180
Rome2rio;Berlin;Bern;0;1;0;1;325;SFr 71 ; SFr 214
Rome2rio;Berlin;Bern;0;1;0;1;319;SFr 83 ; SFr 294
Rome2rio;Berlin;Bern;0;1;0;1;324;SFr 71 ; SFr 306
Rome2rio;Berlin;Bern;0;1;0;1;403;SFr 83 ; SFr 266
Rome2rio;Berlin;Bern;0;1;0;1;457;SFr 108 ; SFr 390
Rome2rio;Berlin;Bern;0;1;0;1;482;SFr 82 ; SFr 268
Rome2rio;Berlin;Copenhagen;0;0;0;1;229;274 kr ; 1190 kr
Rome2rio;Berlin;Copenhagen;0;0;0;1;228;255 kr ; 1110 kr
Rome2rio;Berlin;Copenhagen;0;1;0;1;273;631 kr ; 2447 kr
Rome2rio;Berlin;Copenhagen;1;0;0;0;440;200 kr ; 750 kr
Rome2rio;Berlin;Copenhagen;0;1;0;0;444;565 kr ; 1611 kr
Rome2rio;Berlin;Copenhagen;0;1;0;0;605;316 kr ; 462 kr
Rome2rio;Berlin;Copenhagen;0;0;1;0;615;594 kr ; 739 kr
Rome2rio;Berlin;Oslo;0;1;0;1;277;kr 526 ; kr 1849
Rome2rio;Berlin;Oslo;0;1;0;1;273;kr 615 ; kr 1424
Rome2rio;Berlin;Oslo;0;1;0;1;495;kr 655 ; kr 3314
Rome2rio;Berlin;Oslo;0;2;0;1;377;kr 796 ; kr 2692
Rome2rio;Berlin;Oslo;0;1;0;0;963;kr 1483 ; kr 3384
Rome2rio;Berlin;Oslo;1;0;0;0;1040;kr 1300 ; kr 1526
Rome2rio;Berlin;Oslo;0;1;0;0;1041;kr 1052 ; kr 1480
Rome2rio;Berlin;Oslo;1;0;0;0;1540;kr 532 ; kr 722
Rome2rio;Berlin;Oslo;0;0;1;0;786;kr 1900 ; kr 2900
Rome2rio;Berlin;Stockholm;0;0;0;1;263;346 kr ; 1816 kr
Rome2rio;Berlin;Stockholm;0;0;0;1;262;388 kr ; 2443 kr
Rome2rio;Berlin;Stockholm;0;0;0;1;416;731 kr ; 2806 kr
Rome2rio;Berlin;Stockholm;0;1;0;0;1110;650 kr ; 800 kr
Rome2rio;Berlin;Stockholm;1;0;0;0;1125;1000 kr ; 1200 kr
Rome2rio;Berlin;Stockholm;0;0;1;0;811;1800 kr ; 2700 kr
Rome2rio;Berlin;Helsinki;0;0;0;1;288;55;163
Rome2rio;Berlin;Helsinki;0;0;0;1;465;94;365
Rome2rio;Berlin;Helsinki;1;0;0;0;1844;97;306
Rome2rio;Berlin;Helsinki;0;1;0;0;2027;169;347
Rome2rio;Berlin;Helsinki;1;0;0;0;2210;;
Rome2rio;Berlin;Helsinki;0;1;0;0;2306;387;399
Rome2rio;Berlin;Helsinki;0;0;1;0;1514;260;390
Rome2rio;Berlin;Tallinn;0;0;0;1;268;54;185
Rome2rio;Berlin;Tallinn;0;0;0;1;277;44;188
Rome2rio;Berlin;Tallinn;1;1;0;0;1582;107;145
Rome2rio;Berlin;Tallinn;1;0;0;0;1635;56;124
Rome2rio;Berlin;Tallinn;1;0;0;0;2138;;
Rome2rio;Berlin;Tallinn;0;1;0;0;2260;148;160
Rome2rio;Berlin;Tallinn;0;0;1;0;1042;160;240
Rome2rio;Berlin;Riga;0;0;0;1;312;$52 ; $163
Rome2rio;Berlin;Riga;0;0;0;1;316;$36 ; $236
Rome2rio;Berlin;Riga;1;0;0;0;1305;$50 ; $120
Rome2rio;Berlin;Riga;1;0;0;0;1407;$59 ; $120
Rome2rio;Berlin;Riga;0;1;0;0;1662;;
Rome2rio;Berlin;Riga;0;0;1;0;791;$140 ; $210
Rome2rio;Berlin;Vilnius;0;0;0;1;254;$48 ; $174
Rome2rio;Berlin;Vilnius;0;0;0;1;253;$53 ; $337
Rome2rio;Berlin;Vilnius;0;1;0;0;1008;$84 ; $127
Rome2rio;Berlin;Vilnius;1;1;0;0;1094;$85 ; $120
Rome2rio;Berlin;Vilnius;1;0;0;0;1094;;
Rome2rio;Berlin;Vilnius;0;0;1;0;627;$130 ; $200
Rome2rio;Berlin;Warsaw;0;1;0;0;333;220 zł ; 300 zł
Rome2rio;Berlin;Warsaw;1;0;0;0;500;128 zł ; 171 zł
Rome2rio;Berlin;Warsaw;1;0;0;0;552;200 zł ; 280 zł
Rome2rio;Berlin;Warsaw;0;0;1;0;415;92 z;92 zł
Rome2rio;Berlin;Warsaw;0;0;1;0;308;280 zł ; 420 zł
Rome2rio;Berlin;Warsaw;0;0;0;1;273;201 zł ; 864 zł
Rome2rio;Berlin;Warsaw;0;0;0;1;422;171 zł ; 1 625 zł
Rome2rio;Berlin;Warsaw;0;1;0;1;361;282 zł ; 855 zł
Rome2rio;Berlin;Prague;0;1;0;0;260;950 Kč ; 1 900 Kč
Rome2rio;Berlin;Prague;1;0;0;0;265;260 Kč ; 2 400 Kč
Rome2rio;Berlin;Prague;0;0;1;0;242;410 Kč ; 500 Kč
Rome2rio;Berlin;Prague;0;0;1;0;201;1 000 Kč ; 1 500 Kč
Rome2rio;Berlin;Prague;0;0;0;1;353;1 463 Kč ; 6 085 Kč
Rome2rio;Berlin;Prague;1;0;0;1;427;2 683 Kč ; 9 005 Kč
Rome2rio;Berlin;Prague;0;0;0;1;372;1 166 Kč ; 7 651 Kč
Rome2rio;Berlin;Vienna;0;0;0;1;258;70;110
Rome2rio;Berlin;Vienna;0;1;0;1;322;100;355
Rome2rio;Berlin;Vienna;0;1;0;0;460;110;220
Rome2rio;Berlin;Vienna;1;0;0;0;539;30;40
Rome2rio;Berlin;Vienna;0;1;0;0;737;65;90
Rome2rio;Berlin;Vienna;0;0;1;0;519;39;39
Rome2rio;Berlin;Vienna;0;0;1;0;402;75;120
Rome2rio;Berlin;Bratislava;1;0;0;1;274;60;106
Rome2rio;Berlin;Bratislava;1;1;0;1;339;90;351
Rome2rio;Berlin;Bratislava;0;1;0;0;514;65;95
Rome2rio;Berlin;Bratislava;1;0;0;0;555;30;40
Rome2rio;Berlin;Bratislava;0;0;1;0;382;75;120
Rome2rio;Berlin;Budapest;0;0;0;1;278;18 185 Ft ; 46 485 Ft
Rome2rio;Berlin;Budapest;0;0;0;1;267;7 729 Ft ; 27 355 Ft
Rome2rio;Berlin;Budapest;0;1;0;0;664;28 000 Ft ; 39 000 Ft
Rome2rio;Berlin;Budapest;1;0;0;0;705;13 000 Ft ; 17 000 Ft
Rome2rio;Berlin;Budapest;1;0;0;0;760;8 617 Ft ; 37 920 Ft
Rome2rio;Berlin;Budapest;0;0;1;0;492;34 000 Ft ; 50 000 Ft
Rome2rio;Berlin;Ljubljana;0;0;0;1;366;92;393
Rome2rio;Berlin;Ljubljana;0;0;0;1;462;88;413
Rome2rio;Berlin;Ljubljana;0;0;0;1;378;97;443
Rome2rio;Berlin;Ljubljana;0;0;0;1;265;52;526
Rome2rio;Berlin;Ljubljana;0;0;0;1;462;63;523
Rome2rio;Berlin;Ljubljana;1;1;0;0;644;135;181
Rome2rio;Berlin;Ljubljana;0;1;0;0;767;170;303
Rome2rio;Berlin;Ljubljana;1;0;0;0;881;52;65
Rome2rio;Berlin;Ljubljana;0;1;0;0;945;154;224
Rome2rio;Berlin;Ljubljana;2;0;0;0;930;40;143
Rome2rio;Berlin;Ljubljana;0;0;1;0;551;110;170
Rome2rio;Berlin;Bucharest;0;0;0;1;455;69;235
Rome2rio;Berlin;Bucharest;0;0;0;1;339;30;278
Rome2rio;Berlin;Bucharest;0;1;0;1;525;134;535
Rome2rio;Berlin;Bucharest;0;1;0;1;469;94;473
Rome2rio;Berlin;Bucharest;1;1;0;0;1395;;
Rome2rio;Berlin;Bucharest;1;0;0;0;1675;105;119
Rome2rio;Berlin;Bucharest;0;1;0;0;1701;113;159
Rome2rio;Berlin;Bucharest;1;0;0;0;1816;84;100
Rome2rio;Berlin;Bucharest;1;0;0;0;1940;63;85
Rome2rio;Berlin;Bucharest;0;0;1;0;1053;200;290
Rome2rio;Berlin;Belgrade;0;0;0;1;293;RSD 4994 ; RSD 17890
Rome2rio;Berlin;Belgrade;1;0;0;0;1185;RSD 1352;RSD 13521
Rome2rio;Berlin;Belgrade;1;1;0;0;1247;RSD 15087 ; RSD 30598
Rome2rio;Berlin;Belgrade;1;0;0;0;1419;RSD 10429 ; RSD 23907
Rome2rio;Berlin;Belgrade;0;0;1;0;698;;
Rome2rio;Berlin;Belgrade;0;1;1;0;1161;RSD 18627 ; RSD 32684
Rome2rio;Berlin;Sofia;0;0;0;1;321;$59 ; $335
Rome2rio;Berlin;Sofia;0;0;0;1;325;$39 ; $358
Rome2rio;Berlin;Sofia;1;1;0;0;1481;;
Rome2rio;Berlin;Sofia;1;0;0;0;1613;$138 ; $143
Rome2rio;Berlin;Sofia;1;0;0;0;1640;$50 ; $140
Rome2rio;Berlin;Sofia;0;1;0;0;2118;$248 ; $403
Rome2rio;Berlin;Sofia;0;0;1;0;959;$210 ; $310
Rome2rio;Berlin;Sofia;0;1;1;0;1422;$219 ; $383
Rome2rio;Berlin;Tijana;0;0;0;1;278;RSD 3550 ; RSD 24256
Rome2rio;Berlin;Tijana;0;0;0;1;459;RSD 4134 ; RSD 24950
Rome2rio;Berlin;Tijana;1;0;0;1;565;RSD 5694 ; RSD 20400
Rome2rio;Berlin;Tijana;1;0;0;1;678;RSD 7005 ; RSD 37171
Rome2rio;Berlin;Tijana;1;0;0;0;1388;;
Rome2rio;Berlin;Tijana;1;1;0;0;1426;;
Rome2rio;Berlin;Tijana;1;0;0;0;1582;RSD 7563 ; RSD 8463
Rome2rio;Berlin;Tijana;0;0;1;0;835;RSD 20000 ; RSD 30000
Rome2rio;Berlin;Tijana;0;1;1;0;1299;RSD 21127 ; RSD 36684
Rome2rio;Berlin;Skopje;0;0;0;1;512;$83 ; $204
Rome2rio;Berlin;Skopje;0;1;0;1;629;$106 ; $288
Rome2rio;Berlin;Skopje;0;0;0;1;371;$48 ; $377
Rome2rio;Berlin;Skopje;1;1;0;0;1303;$235 ; $350
Rome2rio;Berlin;Skopje;1;1;0;0;1324;;
Rome2rio;Berlin;Skopje;1;0;0;0;1612;;
Rome2rio;Berlin;Skopje;1;0;0;0;1720;;
Rome2rio;Berlin;Skopje;0;0;1;0;966;$220 ; $320
Rome2rio;Berlin;Skopje;0;1;1;0;1429;$229 ; $383
Rome2rio;Berlin;Athens;0;0;0;1;369;63;223
Rome2rio;Berlin;Athens;0;0;0;1;383;48;386
Rome2rio;Berlin;Athens;1;1;0;0;1673;123;226
Rome2rio;Berlin;Athens;1;1;0;0;1677;134;258
Rome2rio;Berlin;Athens;1;0;0;0;2197;;
Rome2rio;Berlin;Athens;1;1;0;0;2264;104;147
Rome2rio;Berlin;Athens;0;0;1;0;1368;310;460
Rome2rio;Berlin;Athens;0;1;1;0;1831;324;517
Rome2rio;Berlin;Chisinau;0;0;0;1;469;$94 ; $305
Rome2rio;Berlin;Chisinau;0;0;0;1;323;$94 ; $268
Rome2rio;Berlin;Chisinau;0;1;0;1;640;$133 ; $570
Rome2rio;Berlin;Chisinau;0;1;0;1;638;$79 ; $193
Rome2rio;Berlin;Chisinau;0;1;0;0;1873;;
Rome2rio;Berlin;Chisinau;1;1;0;0;2016;$88 ; $241
Rome2rio;Berlin;Chisinau;1;0;0;0;2145;$1;$15
Rome2rio;Berlin;Chisinau;0;2;0;0;2170;$106 ; $179
Rome2rio;Berlin;Chisinau;0;0;1;0;1080;$190 ; $290
Rome2rio;Berlin;Kiev;0;0;0;1;347;1 867 ₴ ; 10 191 ₴
Rome2rio;Berlin;Kiev;0;0;0;1;455;2 767 ₴ ; 6 591 ₴
Rome2rio;Berlin;Kiev;0;0;0;1;289;1 370 ₴ ; 7 161 ₴
Rome2rio;Berlin;Kiev;0;0;0;1;361;1 670 ₴ ; 9 761 ₴
Rome2rio;Berlin;Kiev;1;0;0;0;1290;1 200 ₴ ; 2 100 ₴
Rome2rio;Berlin;Kiev;0;1;0;0;1348;2 388 ₴ ; 3 886 ₴
Rome2rio;Berlin;Kiev;2;0;0;0;1362;1668;1 668 ₴
Rome2rio;Berlin;Kiev;0;2;0;0;1692;1 979 ₴ ; 3 603 ₴
Rome2rio;Berlin;Kiev;0;0;1;0;932;4 200 ₴ ; 6 500 ₴
Rome2rio;Berlin;Minsk;0;0;0;1;426;$105 ; $216
Rome2rio;Berlin;Minsk;0;0;0;1;315;$115 ; $289
Rome2rio;Berlin;Minsk;0;1;0;1;477;$57 ; $241
Rome2rio;Berlin;Minsk;0;1;0;0;1059;$100 ; $160
Rome2rio;Berlin;Minsk;1;0;0;0;1100;;
Rome2rio;Berlin;Minsk;1;0;0;0;1184;$43 ; $68
Rome2rio;Berlin;Minsk;0;0;1;0;672;$140 ; $210
Rome2rio;Berlin;Moscow;0;0;0;1;362;RUB 5227 ; RUB 14289
Rome2rio;Berlin;Moscow;0;0;0;1;356;RUB 6236 ; RUB 19468
Rome2rio;Berlin;Moscow;0;0;0;1;362;RUB 5772 ; RUB 27734
Rome2rio;Berlin;Moscow;0;0;0;1;362;;
Rome2rio;Berlin;Moscow;0;0;0;1;451;RUB 6281 ; RUB 18913
Rome2rio;Berlin;Moscow;0;0;0;1;377;RUB 4558 ; RUB 16772
Rome2rio;Berlin;Moscow;0;1;0;0;1578;RUB 10000 ; RUB 15000
Rome2rio;Berlin;Moscow;1;0;0;0;1641;RUB 671;RUB 6712
Rome2rio;Berlin;Moscow;1;1;0;0;2001;RUB 11255 ; RUB 17498
Rome2rio;Berlin;Moscow;0;0;1;0;1175;RUB 14000 ; RUB 22000
Rome2rio;Berlin;Tbilissi;0;0;0;1;552;$104 ; $255
Rome2rio;Berlin;Tbilissi;0;1;0;1;799;$102 ; $444
Rome2rio;Berlin;Tbilissi;1;1;0;0;3480;$214 ; $312
Rome2rio;Berlin;Tbilissi;1;0;0;0;3720;$107 ; $204
Rome2rio;Berlin;Tbilissi;1;1;0;0;4140;;
Rome2rio;Berlin;Tbilissi;1;1;0;0;4320;$193 ; $379
Rome2rio;Berlin;Tbilissi;1;0;0;0;5040;$70 ; $110
Rome2rio;Berlin;Tbilissi;0;0;1;0;2370;$410 ; $600
Rome2rio;Berlin;Bakou;0;0;0;1;460;$134 ; $385
Rome2rio;Berlin;Bakou;0;0;0;1;714;$174 ; $358
Rome2rio;Berlin;Bakou;0;1;0;0;4800;$189 ; $406
Rome2rio;Berlin;Bakou;1;1;0;0;4920;$159 ; $266
Rome2rio;Berlin;Bakou;0;2;0;0;5400;;
Rome2rio;Berlin;Bakou;1;1;0;0;5640;$29 ; $130
Rome2rio;Berlin;Bakou;0;0;1;0;2850;$480 ; $700
Rome2rio;Berlin;Verevan;0;0;0;1;421;74;397
Rome2rio;Berlin;Verevan;0;0;0;1;552;144;164
Rome2rio;Berlin;Verevan;1;1;0;0;4560;207;371
Rome2rio;Berlin;Verevan;1;0;0;0;4620;145;217
Rome2rio;Berlin;Verevan;1;0;0;0;5340;;
Rome2rio;Berlin;Verevan;0;0;1;0;2572;440;650
Rome2rio;Berlin;Sarajevo;0;0;0;1;262;$91 ; $231
Rome2rio;Berlin;Sarajevo;1;0;0;0;1335;$65 ; $85
Rome2rio;Berlin;Sarajevo;1;1;0;0;1364;$181 ; $263
Rome2rio;Berlin;Sarajevo;1;0;0;0;1514;$75 ; $80
Rome2rio;Berlin;Sarajevo;0;0;1;0;864;$190 ; $280
Rome2rio;Berlin;Sarajevo;0;1;1;0;1268;$173 ; $304
Rome2rio;Berlin;Reykjavik;0;0;0;1;439;$207 ; $360
Rome2rio;Berlin;Reykjavik;0;0;0;1;548;$187 ; $393
Rome2rio;Berlin;Reykjavik;0;1;0;1;538;$182 ; $539
Rome2rio;Berlin;Valletta;0;0;0;1;364;69;396
Rome2rio;Berlin;Valletta;0;0;0;1;363;34;489
Rome2rio;Berlin;Valletta;1;1;0;0;2041;312;439
Rome2rio;Berlin;Valletta;1;1;0;0;2068;362;475
Rome2rio;Berlin;Valletta;2;0;0;0;2634;;
Rome2rio;Berlin;Valletta;2;1;0;0;2748;176;213
Rome2rio;Berlin;Valletta;1;2;0;0;2475;338;476
Rome2rio;Berlin;Zagreb;0;0;0;1;274;529 kn ; 1.760 kn
Rome2rio;Berlin;Zagreb;0;0;0;1;426;499 kn ; 4.425 kn
Rome2rio;Berlin;Zagreb;1;0;0;0;885;350 kn ; 430 kn
Rome2rio;Berlin;Zagreb;2;0;0;0;910;495 kn ; 673 kn
Rome2rio;Berlin;Zagreb;0;2;0;0;969;1.098 kn ; 1.589 kn
Rome2rio;Berlin;Zagreb;0;0;1;0;604;900 kn ; 1.400 kn
Rome2rio;Berlin;Nicosia;0;0;0;1;507;115;447
Rome2rio;Berlin;Nicosia;0;0;0;1;476;115;440
Rome2rio;Berlin;Nicosia;0;0;0;1;554;101;301
Rome2rio;Berlin;Nicosia;0;0;0;1;443;111;294
Rome2rio;Berlin;Nicosia;0;0;0;1;542;;
Rome2rio;Berlin;Nicosia;0;0;0;1;756;148;771
Rome2rio;Berlin;Nicosia;0;0;1;0;2205;404;575
Rome2rio;Berlin;Andorra la Vella;1;0;0;1;522;64;202
Rome2rio;Berlin;Andorra la Vella;1;0;0;1;541;70;209
Rome2rio;Berlin;Andorra la Vella;1;0;0;1;511;47;195
Rome2rio;Berlin;Andorra la Vella;1;0;0;1;540;59;212
Rome2rio;Berlin;Andorra la Vella;1;1;0;0;1279;318;484
Rome2rio;Berlin;Andorra la Vella;1;1;0;0;1332;320;509
Rome2rio;Berlin;Andorra la Vella;0;2;0;0;1599;226;373
Rome2rio;Berlin;Andorra la Vella;1;0;0;0;1820;119;141
Rome2rio;Berlin;Andorra la Vella;1;0;0;0;2065;129;184
Rome2rio;Berlin;Andorra la Vella;0;0;1;0;1038;210;320
Rome2rio;Berlin;San Marino;0;1;0;1;536;78;222
Rome2rio;Berlin;San Marino;0;1;0;1;440;37;315
Rome2rio;Berlin;San Marino;0;1;0;1;608;242;1254
Rome2rio;Berlin;San Marino;0;1;0;1;531;41;286
Rome2rio;Berlin;San Marino;0;1;0;1;524;36;382
Rome2rio;Berlin;San Marino;0;1;0;1;544;48;294
Rome2rio;Berlin;San Marino;0;1;0;0;863;164;229
Rome2rio;Berlin;San Marino;0;1;0;0;898;169;236
Rome2rio;Berlin;San Marino;1;0;0;0;1011;50;87
Rome2rio;Berlin;San Marino;1;0;0;0;1314;66;80
Rome2rio;Berlin;San Marino;0;1;1;0;850;208;284
Rome2rio;Berlin;San Marino;0;0;1;0;705;150;220
Rome2rio;Berlin;Vatican City;0;0;0;1;306;50;222
Rome2rio;Berlin;Vatican City;0;0;0;1;325;25;233
Rome2rio;Berlin;Vatican City;0;0;0;1;501;56;240
Rome2rio;Berlin;Vatican City;0;0;0;1;415;65;345
Rome2rio;Berlin;Vatican City;0;1;0;0;914;181;318
Rome2rio;Berlin;Vatican City;1;0;0;0;1589;51;150
Rome2rio;Berlin;Vatican City;1;0;0;0;1758;67;94
Rome2rio;Berlin;Vatican City;0;2;0;0;1107;194;268
Rome2rio;Berlin;Vatican City;0;0;1;0;828;200;300
Rome2rio;Berlin;Vatican City;0;1;1;0;959;263;364
Rome2rio;Rome;Paris;0;0;0;1;310;58;288
Rome2rio;Rome;Paris;0;0;0;1;325;67;305
Rome2rio;Rome;Paris;0;2;0;1;411;35;263
Rome2rio;Rome;Paris;0;1;0;1;384;57;381
Rome2rio;Rome;Paris;0;1;0;0;652;150;292
Rome2rio;Rome;Paris;1;0;0;0;1135;65;85
Rome2rio;Rome;Paris;0;2;0;0;877;119;239
Rome2rio;Rome;Paris;0;0;1;0;819;190;280
Rome2rio;Rome;Paris;0;1;1;0;1319;188;313
Rome2rio;Rome;Berlin;0;0;0;1;309;49;249
Rome2rio;Rome;Berlin;0;0;0;1;322;22;229
Rome2rio;Rome;Berlin;0;0;0;1;412;64;371
Rome2rio;Rome;Berlin;0;1;0;1;379;68;412
Rome2rio;Rome;Berlin;0;1;0;1;381;68;304
Rome2rio;Rome;Berlin;0;1;0;0;864;146;339
Rome2rio;Rome;Berlin;1;0;0;0;1496;60;74
Rome2rio;Rome;Berlin;1;0;0;0;1558;72;97
Rome2rio;Rome;Berlin;0;2;0;0;1108;310;600
Rome2rio;Rome;Berlin;0;1;1;0;1195;203;278
Rome2rio;Rome;Berlin;0;0;1;0;829;200;300
Rome2rio;Rome;Madrid;0;0;0;1;346;52;235
Rome2rio;Rome;Madrid;0;0;0;1;362;29;253
Rome2rio;Rome;Madrid;0;1;0;1;416;46;248
Rome2rio;Rome;Madrid;0;1;0;1;430;68;253
Rome2rio;Rome;Madrid;0;1;0;0;1115;300;542
Rome2rio;Rome;Madrid;0;1;0;0;1164;241;473
Rome2rio;Rome;Madrid;2;0;0;0;1896;148;214
Rome2rio;Rome;Madrid;1;0;0;0;4680;280;390
Rome2rio;Rome;Madrid;0;0;1;0;1124;260;390
Rome2rio;Rome;London;0;0;0;1;337;£82 ; £325
Rome2rio;Rome;London;0;0;0;1;331;£66 ; £305
Rome2rio;Rome;London;0;1;0;1;344;£50 ; £273
Rome2rio;Rome;London;0;0;0;1;383;£39 ; £190
Rome2rio;Rome;London;0;1;0;1;378;£64 ; £263
Rome2rio;Rome;London;0;1;0;0;860;£234 ; £554
Rome2rio;Rome;London;1;0;0;0;1755;£71 ; £86
Rome2rio;Rome;London;1;1;0;0;1783;£88 ; £111
Rome2rio;Rome;London;0;2;0;0;1085;£206 ; £505
Rome2rio;Rome;London;0;0;1;0;1053;£333 ; £423
Rome2rio;Rome;London;0;0;1;0;1125;£221 ; £320
Rome2rio;Rome;Dublin;0;0;0;1;368;72;390
Rome2rio;Rome;Dublin;0;0;0;1;379;30;408
Rome2rio;Rome;Dublin;0;1;0;1;438;71;343
Rome2rio;Rome;Dublin;1;1;0;0;1796;305;607
Rome2rio;Rome;Dublin;0;1;0;0;2238;;
Rome2rio;Rome;Dublin;2;0;0;0;2571;99;120
Rome2rio;Rome;Dublin;0;0;1;0;2168;275;427
Rome2rio;Rome;Lisbon;0;0;0;1;375;56;309
Rome2rio;Rome;Lisbon;0;0;0;1;385;33;187
Rome2rio;Rome;Lisbon;0;1;0;1;439;70;332
Rome2rio;Rome;Lisbon;0;1;0;1;458;77;407
Rome2rio;Rome;Lisbon;1;1;0;0;1912;;
Rome2rio;Rome;Lisbon;0;2;0;0;2038;345;567
Rome2rio;Rome;Lisbon;1;0;0;0;2075;112;155
Rome2rio;Rome;Lisbon;2;0;0;0;2464;182;291
Rome2rio;Rome;Lisbon;0;0;1;0;1431;340;500
Rome2rio;Rome;Brussels;0;0;0;1;299;30;363
Rome2rio;Rome;Brussels;0;1;0;1;368;33;320
Rome2rio;Rome;Brussels;0;1;0;1;423;80;425
Rome2rio;Rome;Brussels;0;1;0;0;766;227;455
Rome2rio;Rome;Brussels;0;1;0;0;1098;207;376
Rome2rio;Rome;Brussels;1;0;0;0;1450;84;101
Rome2rio;Rome;Brussels;1;0;0;0;1515;104;145
Rome2rio;Rome;Brussels;0;1;1;0;1215;147;258
Rome2rio;Rome;Brussels;0;0;1;0;855;190;290
Rome2rio;Rome;Luxembourg;0;0;0;1;296;73;358
Rome2rio;Rome;Luxembourg;0;1;0;0;776;186;414
Rome2rio;Rome;Luxembourg;0;1;0;0;809;202;398
Rome2rio;Rome;Luxembourg;1;0;0;0;1375;70;85
Rome2rio;Rome;Luxembourg;1;0;0;0;1380;95;130
Rome2rio;Rome;Luxembourg;0;0;1;0;734;160;250
Rome2rio;Rome;Amsterdam;0;0;0;1;324;63;318
Rome2rio;Rome;Amsterdam;0;1;0;1;421;57;251
Rome2rio;Rome;Amsterdam;0;1;0;0;915;270;572
Rome2rio;Rome;Amsterdam;0;1;0;0;1347;;
Rome2rio;Rome;Amsterdam;1;0;0;0;1530;79;95
Rome2rio;Rome;Amsterdam;0;1;1;0;1256;153;273
Rome2rio;Rome;Amsterdam;0;0;1;0;929;220;330
Rome2rio;Rome;Amsterdam;0;1;0;0;1415;196;208
Rome2rio;Rome;Bern;0;1;0;0;434;SFr 97 ; SFr 278
Rome2rio;Rome;Bern;1;0;0;0;885;SFr 54 ; SFr 76
Rome2rio;Rome;Bern;0;0;1;0;545;SFr 130 ; SFr 200
Rome2rio;Rome;Bern;0;1;0;1;339;SFr 113 ; SFr 417
Rome2rio;Rome;Bern;0;1;0;1;350;SFr 96 ; SFr 377
Rome2rio;Rome;Bern;0;1;0;1;402;SFr 101 ; SFr 351
